id,GLOBAL_SCORE
EK202310185497,140.96
EK202310228201,136.02
EK202310230916,134.02
EK202310219136,129.55
EK202310229694,134.88
EK202310242998,140.29
EK202310118461,145.84
EK202310147273,139.4
EK202310112383,141.17
EK202310161078,168.96
EK202310164392,164.48
EK202310111127,139.35
EK202310169688,135.52
EK202310111033,143.94
EK202310118526,135.13
EK202310190143,157.83
EK202310232739,137.05
EK202310199403,145.62
EK202310168879,151.45
EK202310140593,135.75
EK202310003734,146.05
EK202310234646,136.94
EK202310133170,138.85
EK202310181389,133.11
EK202310173177,149.83
EK202310164882,133.38
EK202310191760,155.61
EK202310234933,163.36
EK202310164012,137.66
EK202310207434,148.36
EK202310198243,131.94
EK202310162062,147.65
EK202310124086,142.68
EK202310159310,148.81
EK202310241058,141.36
EK202310179083,142.51
EK202310175051,132.39
EK202310149452,154.24
EK202310230416,138.0
EK202310187500,157.03
EK202310183313,143.67
EK202310237296,144.5
EK202310214789,139.78
EK202310180222,141.34
EK202310122939,148.02
EK202310181965,143.46
EK202310228380,143.93
EK202310159058,142.82
EK202310188976,150.1
EK202310172452,137.82
EK202310215052,145.26
EK202310247517,156.25
EK202310156349,142.19
EK202310242723,140.13
EK202310107972,137.65
EK202310153284,142.85
EK202310142419,145.97
EK202310202260,140.28
EK202310169840,163.66
EK202310229959,142.11
EK202310112101,145.08
EK202310170405,133.72
EK202310187604,144.61
EK202310226938,140.5
EK202310170407,137.94
EK202310188787,140.57
EK202310157751,150.04
EK202310110049,137.21
EK202310171605,141.08
EK202310225647,135.16
EK202310160034,135.45
EK202310104086,142.63
EK202310133846,132.83
EK202310149687,150.58
EK202310237643,146.46
EK202310240693,138.79
EK202310209107,148.96
EK202310152954,147.44
EK202310107042,138.19
EK202310147766,134.43
EK202310157864,134.88
EK202310132609,145.01
EK202310198224,142.29
EK202310181372,157.29
EK202310107536,142.25
EK202310107339,129.81
EK202310231880,154.25
EK202310121562,135.46
EK202310219911,128.59
EK202310111456,147.11
EK202310230174,131.31
EK202310123273,139.84
EK202310130394,144.56
EK202310125858,138.43
EK202310148270,154.41
EK202310158632,137.46
EK202310131026,132.2
EK202310204177,145.21
EK202310116255,151.65
EK202310149497,141.09
EK202310105304,153.51
EK202310188432,125.86
EK202310153241,160.97
EK202310143739,144.49
EK202310157045,142.2
EK202310221281,137.78
EK202310183812,151.24
EK202310237731,126.38
EK202310157369,143.98
EK202310162985,147.85
EK202310120645,145.2
EK202310222168,136.53
EK202310185855,148.55
EK202310208538,146.92
EK202310176660,152.45
EK202310004357,138.54
EK202310131180,149.49
EK202310239429,142.5
EK202310143219,146.1
EK202310117261,135.0
EK202310185385,143.6
EK202320006967,155.96
EK202310133649,151.03
EK202310124686,141.3
EK202310158040,129.97
EK202310196688,142.72
EK202310191616,141.59
EK202310115678,126.04
EK202310147246,144.4
EK202310143506,145.76
EK202310151678,128.76
EK202310154413,150.56
EK202310140205,134.8
EK202310220100,138.98
EK202310125163,145.75
EK202310220961,127.96
EK202310230382,130.88
EK202310235095,134.1
EK202310161057,155.27
EK202310118114,139.69
EK202310170808,134.39
EK202310134456,143.36
EK202310200301,142.14
EK202310159200,152.11
EK202310238472,139.2
EK202310128987,134.03
EK202310108858,139.94
EK202310226102,135.89
EK202310113124,129.82
EK202310225235,137.22
EK202310179343,138.34
EK202310178389,149.32
EK202310119599,129.31
EK202310244023,133.4
EK202310156102,139.62
EK202310130216,159.43
EK202310234897,133.61
EK202310187102,128.16
EK202310239290,132.21
EK202310136586,138.02
EK202310108466,138.88
EK202310230613,141.57
EK202310152593,147.07
EK202310196010,163.18
EK202310226253,135.94
EK202310203216,149.52
EK202310166883,136.87
EK202310129487,140.44
EK202310105043,150.16
EK202310138902,140.08
EK202310202724,142.63
EK202310201811,152.8
EK202310175242,138.22
EK202310114269,128.53
EK202310231260,134.89
EK202310104135,142.41
EK202310157818,135.42
EK202310182339,151.82
EK202310147937,133.04
EK202310200292,135.75
EK202310230177,132.96
EK202310162469,140.11
EK202310204330,144.94
EK202310139204,150.1
EK202310130100,132.9
EK202310155710,150.06
EK202310233995,138.01
EK202310184497,149.04
EK202310164378,144.71
EK202310219862,144.48
EK202310125493,134.54
EK202310154947,149.78
EK202310177743,141.42
EK202310183365,130.35
EK202310195017,135.2
EK202310111369,137.49
EK202310225082,167.22
EK202310155429,136.5
EK202310226852,141.17
EK202310180504,161.8
EK202310181743,163.23
EK202310003997,148.71
EK202310205645,140.87
EK202310115820,139.9
EK202310162941,145.14
EK202310180586,140.22
EK202310220916,136.78
EK202310202555,157.94
EK202310149995,139.49
EK202310119295,160.61
EK202310187858,144.89
EK202310237992,139.37
EK202310213952,149.54
EK202310123029,135.59
EK202310147096,146.71
EK202310223097,129.27
EK202310166215,134.95
EK202310004720,150.22
EK202310163572,128.71
EK202310162607,141.71
EK202310126965,159.98
EK202310140141,139.07
EK202310177046,144.18
EK202310197851,155.15
EK202310117189,133.42
EK202310210540,144.44
EK202310177596,135.98
EK202310155696,138.07
EK202310175690,149.53
EK202310219739,130.88
EK202310003649,132.88
EK202310175576,149.73
EK202310178878,139.13
EK202310211266,135.36
EK202310141670,146.3
EK202310159615,152.99
EK202310234233,142.73
EK202310229461,136.18
EK202310205036,145.99
EK202310225181,139.09
EK202310191452,151.81
EK202310146939,143.32
EK202310182164,153.43
EK202310170225,160.7
EK202310194220,141.13
EK202310197061,158.43
EK202310173373,138.3
EK202310209119,142.15
EK202320006628,165.09
EK202310136886,126.53
EK202310159668,135.79
EK202310204891,141.82
EK202310246209,146.94
EK202310198151,148.74
EK202310111528,133.4
EK202310181657,139.01
EK202310110692,139.95
EK202310187777,166.16
EK202310180038,127.68
EK202310107931,130.9
EK202310186808,137.77
EK202310229289,143.03
EK202310223469,145.03
EK202310124329,130.65
EK202310181534,143.17
EK202310132729,143.74
EK202310121382,141.06
EK202320006815,171.81
EK202310199820,147.77
EK202310148775,149.49
EK202310160487,131.79
EK202310225148,163.38
EK202310144291,143.86
EK202310177549,156.36
EK202310195485,138.58
EK202310183864,160.29
EK202310120532,131.93
EK202310170076,131.99
EK202310195740,141.54
EK202310179595,127.03
EK202320007837,147.91
EK202310184046,133.58
EK202310171869,148.54
EK202310223256,137.87
EK202310233904,136.71
EK202310247327,161.91
EK202310127761,141.23
EK202310131174,137.36
EK202310112799,138.95
EK202310121242,144.28
EK202310220124,137.63
EK202310118386,143.17
EK202310111074,153.05
EK202310182197,140.15
EK202310138009,136.44
EK202310205273,163.67
EK202310118039,140.7
EK202310126134,146.39
EK202310130337,147.18
EK202310106788,136.68
EK202310167682,147.95
EK202310146264,137.06
EK202310138461,121.45
EK202310218689,128.22
EK202310176319,159.0
EK202310118958,133.75
EK202310167604,145.92
EK202310205793,133.45
EK202310104740,133.32
EK202310166561,135.37
EK202310110675,135.02
EK202310201775,144.11
EK202310188302,169.47
EK202310167994,141.16
EK202310135487,146.83
EK202310168143,144.16
EK202310204808,141.62
EK202310151944,156.87
EK202310224341,141.24
EK202310111538,167.34
EK202310122316,132.45
EK202310178272,153.47
EK202310174655,139.76
EK202320006786,174.33
EK202310170761,147.71
EK202310117836,144.03
EK202310197808,157.28
EK202310236038,168.29
EK202310147177,150.46
EK202310226210,138.08
EK202310128001,137.57
EK202310150524,159.68
EK202310128526,139.97
EK202310126204,133.93
EK202310117271,141.44
EK202310176809,140.58
EK202310169896,151.05
EK202310241503,133.59
EK202310159411,161.78
EK202310168543,151.52
EK202310196558,136.13
EK202310163150,152.58
EK202310235581,136.97
EK202310233161,138.4
EK202310190473,155.78
EK202310196173,136.1
EK202310208613,134.35
EK202310177724,131.85
EK202310175056,140.07
EK202310111228,148.58
EK202310234828,129.29
EK202310121915,149.17
EK202310220373,143.68
EK202310145989,144.65
EK202310246664,150.22
EK202310239676,142.88
EK202310223963,135.94
EK202310210083,148.76
EK202310165601,138.12
EK202310211271,145.41
EK202310179038,138.76
EK202310112961,150.4
EK202310141004,143.73
EK202310150784,161.64
EK202310174865,150.39
EK202310123688,131.95
EK202310190962,149.33
EK202310192255,137.17
EK202310192265,138.75
EK202310193019,145.4
EK202310114602,140.73
EK202310110286,129.5
EK202310163569,132.96
EK202310174927,156.88
EK202310204027,147.2
EK202310197637,135.25
EK202310190376,141.86
EK202310146945,136.5
EK202310149841,138.36
EK202310170965,160.95
EK202310107183,145.82
EK202310163517,136.26
EK202310203286,146.3
EK202310146022,136.57
EK202310111432,135.66
EK202310202147,154.76
EK202310139521,164.76
EK202310214439,159.74
EK202310178903,142.42
EK202310123729,136.76
EK202310199058,148.91
EK202310136770,143.55
EK202310226727,147.83
EK202310223073,131.15
EK202310200813,151.8
EK202310123891,139.07
EK202310122410,140.87
EK202310213591,133.48
EK202310247671,166.2
EK202310168753,130.33
EK202310227492,136.5
EK202310121230,136.56
EK202310162300,154.34
EK202310138673,144.17
EK202310177419,145.16
EK202310221047,144.19
EK202310199069,138.7
EK202310124433,150.91
EK202310152193,164.7
EK202310221750,138.14
EK202310111508,142.63
EK202310225858,140.93
EK202310244419,166.36
EK202310139413,146.72
EK202310156930,141.88
EK202310160323,159.66
EK202310140167,144.96
EK202310106834,147.29
EK202310116024,130.01
EK202310221867,134.12
EK202310158833,157.87
EK202310123702,137.77
EK202310192686,131.35
EK202310210956,139.62
EK202310142282,145.47
EK202310138282,150.51
EK202310224531,134.27
EK202310165971,138.5
EK202310161662,147.58
EK202310109830,138.1
EK202310149086,155.4
EK202310128457,154.83
EK202310146894,141.65
EK202310153536,130.37
EK202310137317,138.23
EK202310109096,139.44
EK202310188535,142.92
EK202310193279,136.61
EK202310229951,142.9
EK202310110507,134.95
EK202310158912,141.81
EK202310121939,149.46
EK202310133006,142.97
EK202310123534,135.51
EK202310116590,132.04
EK202310225727,142.83
EK202310121585,121.31
EK202310204778,134.55
EK202310185473,156.33
EK202310210130,149.7
EK202310148836,156.85
EK202310119653,147.45
EK202310198898,132.14
EK202310248089,155.25
EK202310139296,146.9
EK202310179982,167.66
EK202310237915,132.21
EK202310158701,137.86
EK202310200383,146.92
EK202310123263,130.89
EK202310120640,132.42
EK202310164686,154.39
EK202310172560,141.81
EK202310112120,145.94
EK202310111450,129.5
EK202310127176,169.9
EK202310155228,138.34
EK202310122785,167.71
EK202310129726,163.82
EK202310202138,148.27
EK202310174059,131.96
EK202310241322,145.89
EK202310240201,143.55
EK202310152861,162.42
EK202310190128,162.73
EK202310142222,152.47
EK202310239282,146.88
EK202310123815,127.37
EK202310135342,146.79
EK202310165056,144.71
EK202310197918,138.58
EK202310152287,144.12
EK202310118776,145.79
EK202310204594,141.65
EK202310207755,137.76
EK202310202942,137.11
EK202310115468,134.94
EK202310196078,155.42
EK202310208592,150.28
EK202310138579,138.07
EK202310221870,130.24
EK202310104365,152.11
EK202310240461,143.54
EK202310189760,141.16
EK202310190187,137.47
EK202310221590,147.74
EK202310195095,138.64
EK202310209962,136.89
EK202310236666,130.56
EK202310163532,138.51
EK202310200231,131.67
EK202310166801,137.77
EK202310137829,142.12
EK202310178645,135.77
EK202310132257,130.95
EK202310116109,137.17
EK202310170340,139.38
EK202320005685,162.41
EK202310110254,130.18
EK202310142286,143.74
EK202310113972,134.43
EK202310173627,171.24
EK202310161526,162.55
EK202310199255,141.95
EK202310127635,144.6
EK202310230652,138.21
EK202310162047,142.21
EK202310187427,140.37
EK202310183777,159.58
EK202310209587,143.78
EK202310206498,145.08
EK202310212354,133.34
EK202310124840,134.86
EK202310120474,134.46
EK202310145470,134.64
EK202310193235,141.98
EK202310173946,139.86
EK202310139407,145.3
EK202310172298,132.91
EK202310172477,162.69
EK202310136836,130.68
EK202310153000,148.3
EK202310227011,137.42
EK202310116524,140.76
EK202310182080,151.09
EK202310172447,155.83
EK202310202778,144.72
EK202310173634,135.81
EK202310233498,152.48
EK202310147033,147.86
EK202310229276,136.31
EK202310149539,136.15
EK202310169898,153.27
EK202310140444,136.41
EK202310148794,147.77
EK202310168225,147.93
EK202310122509,134.25
EK202310200433,148.23
EK202310147275,149.63
EK202310173524,144.78
EK202310172383,139.41
EK202310162443,147.53
EK202310136680,153.82
EK202310145392,131.99
EK202310128822,144.78
EK202310178947,130.69
EK202310161017,138.15
EK202310117154,140.26
EK202310191847,141.04
EK202310235861,149.15
EK202310144219,136.66
EK202310163279,152.11
EK202310123158,135.36
EK202310130523,149.71
EK202310149646,149.39
EK202310135587,134.07
EK202310206712,147.71
EK202310114144,140.29
EK202310143984,133.46
EK202310247715,136.98
EK202310166729,151.51
EK202310166588,141.43
EK202310104103,144.53
EK202310180245,159.37
EK202310147372,162.27
EK202310153045,135.35
EK202310218342,134.87
EK202310178452,142.3
EK202310215610,158.46
EK202310125820,138.4
EK202310145000,138.93
EK202310123565,136.24
EK202310119232,134.13
EK202310121655,130.79
EK202310220009,153.17
EK202310108478,176.1
EK202320006810,156.07
EK202310164302,139.07
EK202310127527,140.97
EK202310158421,150.19
EK202310130473,132.79
EK202310191209,151.86
EK202310151031,129.48
EK202310242418,135.57
EK202310117038,152.52
EK202310169468,162.01
EK202310155518,130.66
EK202310160439,146.6
EK202310137675,137.96
EK202310129243,139.4
EK202310161476,156.7
EK202310117393,143.58
EK202310183468,146.7
EK202310136137,134.93
EK202310186954,157.23
EK202310149506,154.99
EK202310138751,142.29
EK202310210563,147.2
EK202310153823,161.62
EK202310109991,141.68
EK202310163957,164.75
EK202310213655,136.46
EK202310200962,156.32
EK202310161409,169.79
EK202310153656,155.59
EK202310135461,124.7
EK202310192428,149.83
EK202310125512,139.79
EK202310217273,155.26
EK202310154096,157.39
EK202310230788,137.65
EK202310178884,131.3
EK202310172461,146.45
EK202320007592,142.07
EK202310199895,144.18
EK202310239443,138.05
EK202310123294,133.57
EK202310177951,142.6
EK202310203901,167.36
EK202310133270,150.56
EK202310150003,151.93
EK202310173535,142.15
EK202310177996,135.47
EK202310177998,139.45
EK202310105111,140.42
EK202310132782,140.95
EK202310147465,157.4
EK202310189373,147.58
EK202310212915,150.62
EK202310192950,140.29
EK202310116860,137.27
EK202310219235,137.54
EK202310159602,170.27
EK202310004247,145.21
EK202310108971,144.66
EK202310188852,150.05
EK202310139403,146.49
EK202310234630,138.3
EK202310003419,139.34
EK202310240718,134.06
EK202310139149,144.87
EK202310191432,144.05
EK202310150654,169.87
EK202310106818,142.02
EK202310238168,134.95
EK202310164496,138.02
EK202310187495,157.17
EK202310103974,151.83
EK202310109251,135.29
EK202310120857,129.2
EK202310170330,149.49
EK202310173297,142.44
EK202310140255,145.72
EK202310139229,137.75
EK202310174339,147.26
EK202310241642,153.71
EK202310124888,138.46
EK202310182131,146.84
EK202310204239,132.32
EK202310168111,142.98
EK202310121789,133.44
EK202310140719,148.61
EK202310192995,140.52
EK202310117846,133.54
EK202310116879,135.18
EK202310146348,137.41
EK202310161368,169.97
EK202310176187,150.09
EK202310003798,132.0
EK202310147169,149.11
EK202310130622,137.26
EK202310246544,168.4
EK202310153051,154.39
EK202310185995,146.9
EK202310110814,132.62
EK202310151121,134.81
EK202310219095,132.69
EK202310110404,131.86
EK202310144409,139.5
EK202310187391,136.46
EK202310149764,144.96
EK202310201310,153.57
EK202310236862,134.08
EK202310137394,144.8
EK202310141967,141.31
EK202310116050,128.22
EK202310207103,134.82
EK202310004907,140.46
EK202310151090,143.85
EK202310172058,151.01
EK202310115937,133.54
EK202310200500,135.87
EK202310197265,165.19
EK202310156808,149.27
EK202310210778,137.0
EK202310178848,143.06
EK202310189222,150.97
EK202310245286,140.96
EK202310201625,136.6
EK202310245649,140.43
EK202310149643,134.88
EK202310136510,146.55
EK202310122753,136.9
EK202310246817,144.37
EK202310210226,136.57
EK202310172695,141.46
EK202310170665,157.98
EK202310142911,142.63
EK202310169874,138.32
EK202310198233,157.91
EK202310207245,137.94
EK202310123010,157.72
EK202310237178,131.58
EK202310199794,145.56
EK202310150744,141.2
EK202310230791,139.62
EK202310219009,129.07
EK202310156827,154.41
EK202310128134,145.78
EK202310106985,128.33
EK202310169339,159.06
EK202310235910,148.07
EK202310234586,138.13
EK202310225660,126.53
EK202310004833,137.54
EK202310197506,141.97
EK202310165175,154.06
EK202310133623,159.78
EK202310188944,140.39
EK202310195388,152.42
EK202310136775,148.52
EK202310123115,131.58
EK202310236860,138.69
EK202310144494,136.99
EK202310229026,137.92
EK202310135882,140.85
EK202310212362,142.03
EK202310159458,134.13
EK202310208432,138.63
EK202310157240,123.81
EK202310209343,153.54
EK202310214206,145.49
EK202310178372,151.01
EK202310243735,136.76
EK202310148264,140.04
EK202310137796,146.04
EK202310124924,143.47
EK202310236432,137.76
EK202310175676,141.97
EK202310235955,136.02
EK202310198947,139.13
EK202310134055,141.08
EK202310174001,145.76
EK202310115167,153.49
EK202310127593,149.83
EK202310158302,155.89
EK202310212755,145.87
EK202310240947,129.84
EK202310149996,144.04
EK202310150238,126.5
EK202310235315,141.75
EK202310112303,133.0
EK202310162832,147.26
EK202310168734,127.18
EK202310144612,130.27
EK202310141463,141.64
EK202310186157,136.08
EK202310196629,166.22
EK202310177781,136.46
EK202310214576,169.07
EK202310213457,139.38
EK202310109319,137.74
EK202310140409,155.16
EK202310159595,146.71
EK202310221635,135.24
EK202310156425,146.18
EK202310151139,128.61
EK202310122849,139.74
EK202310149074,156.54
EK202310242259,143.08
EK202310164229,163.47
EK202310193843,146.76
EK202310206163,139.12
EK202310226035,134.45
EK202310152221,148.37
EK202310105803,140.82
EK202310226363,132.06
EK202310154688,154.6
EK202310176650,129.28
EK202310145747,136.28
EK202310211584,130.81
EK202310220442,137.46
EK202310205364,143.91
EK202310247943,140.32
EK202310211494,142.13
EK202310223193,139.19
EK202310192188,164.89
EK202310182827,152.92
EK202310232562,151.46
EK202310133290,127.74
EK202310158696,135.61
EK202310217289,138.49
EK202310160255,152.73
EK202310153931,135.61
EK202310152474,137.51
EK202310202098,136.7
EK202310222372,150.81
EK202310122551,134.15
EK202310189977,164.31
EK202310235124,144.86
EK202310230811,139.5
EK202310139101,155.88
EK202310172491,139.39
EK202310217910,127.55
EK202310111343,129.97
EK202310003655,140.84
EK202310143114,142.72
EK202310199189,132.03
EK202310216615,135.83
EK202310191841,142.23
EK202310125751,152.86
EK202310138803,153.91
EK202310164581,146.46
EK202310208664,149.6
EK202310110520,139.84
EK202310121702,152.35
EK202310217544,133.15
EK202310230128,143.13
EK202310143116,139.42
EK202310240904,127.34
EK202310119417,158.62
EK202310140166,133.76
EK202310173685,146.92
EK202310183555,148.44
EK202310184119,141.13
EK202310107937,146.27
EK202310212966,143.38
EK202310161552,158.53
EK202310176844,135.84
EK202310106215,131.9
EK202310114075,136.96
EK202310130063,141.53
EK202310205703,134.8
EK202310197515,136.92
EK202310211815,132.66
EK202310201003,145.61
EK202310230991,136.06
EK202310117518,145.81
EK202310197246,153.86
EK202310172663,133.08
EK202310139483,146.09
EK202310129316,163.95
EK202310152009,147.31
EK202310202611,139.38
EK202310226354,139.91
EK202310117193,138.93
EK202310118713,141.67
EK202310172411,166.77
EK202310219644,142.28
EK202310213531,136.22
EK202310242803,137.63
EK202310152661,149.93
EK202310152241,135.08
EK202310229787,141.12
EK202310242437,136.59
EK202310108706,147.12
EK202310185541,156.27
EK202310164254,153.17
EK202310169434,143.76
EK202310140161,135.59
EK202310140926,162.66
EK202310144378,136.94
EK202310207675,131.48
EK202310176041,137.65
EK202310179507,159.01
EK202310217262,134.84
EK202310212384,132.95
EK202310236809,135.75
EK202310210937,126.81
EK202310146509,146.27
EK202310208359,140.3
EK202310196964,139.87
EK202310121297,143.09
EK202310125054,136.26
EK202310150801,138.75
EK202310124068,146.01
EK202310217152,152.18
EK202310213127,139.36
EK202310138002,135.78
EK202310137999,139.47
EK202310120368,150.69
EK202310139442,147.29
EK202310130726,131.73
EK202310227013,134.65
EK202310120427,143.11
EK202310178312,147.14
EK202310174421,139.55
EK202310152720,160.12
EK202310244641,137.78
EK202310207759,140.02
EK202310150664,150.84
EK202310130175,159.77
EK202310218396,136.19
EK202310200848,138.72
EK202310169858,141.68
EK202310167529,153.57
EK202310105681,140.33
EK202310120146,135.33
EK202310119589,146.38
EK202310116721,135.48
EK202310167292,139.97
EK202310184949,162.24
EK202310114495,138.87
EK202310196817,139.65
EK202310247795,134.91
EK202310182295,154.2
EK202310104403,138.95
EK202310145319,136.4
EK202310180791,151.57
EK202320006323,152.25
EK202310240533,143.93
EK202310127909,156.32
EK202310127901,149.4
EK202310152050,128.24
EK202310129455,140.0
EK202310109106,154.59
EK202310131756,139.5
EK202310237136,134.4
EK202310120314,142.05
EK202310148251,151.18
EK202310138226,143.24
EK202310109018,143.38
EK202310208749,142.1
EK202310003722,141.96
EK202310231839,133.25
EK202310221232,132.77
EK202310216059,130.89
EK202310225575,145.78
EK202310106813,145.71
EK202310165461,144.61
EK202310233667,146.32
EK202310155049,135.3
EK202310114377,149.85
EK202310231905,131.9
EK202310205554,135.63
EK202310158652,129.31
EK202310178116,135.4
EK202310206509,147.76
EK202310203355,155.46
EK202310242205,159.41
EK202310133154,128.76
EK202310227076,143.82
EK202310138977,147.43
EK202310227762,133.2
EK202310176853,134.17
EK202310162306,141.91
EK202310210652,138.27
EK202310231471,134.37
EK202310198811,149.59
EK202310194755,139.86
EK202310213637,137.73
EK202310216935,165.86
EK202310148553,153.22
EK202310118079,134.32
EK202320006148,171.91
EK202310169315,146.74
EK202310215478,131.81
EK202310193163,153.64
EK202310166480,150.85
EK202310121860,138.15
EK202310229325,139.85
EK202310178140,141.62
EK202310217881,141.22
EK202310172603,146.8
EK202310172232,137.54
EK202310215413,148.55
EK202310200194,151.17
EK202310212870,142.19
EK202310152587,147.14
EK202310138105,141.26
EK202310184620,142.29
EK202310120222,137.04
EK202310181510,145.12
EK202310209297,143.02
EK202310114316,136.93
EK202310122992,147.31
EK202310169594,133.48
EK202310130080,132.83
EK202310133522,140.67
EK202310248335,143.62
EK202310146609,134.9
EK202310125379,136.44
EK202310138254,151.18
EK202310148644,135.4
EK202310142229,138.93
EK202310179390,162.7
EK202310122502,131.22
EK202310132067,138.43
EK202310139033,144.6
EK202310174868,149.88
EK202310135426,148.67
EK202310159611,138.94
EK202310201750,142.99
EK202310182771,147.79
EK202310168375,135.76
EK202310238925,140.04
EK202310220283,132.63
EK202310141586,146.96
EK202310121160,138.19
EK202310231913,138.74
EK202310180283,140.68
EK202310131842,159.61
EK202310188406,138.93
EK202310154032,153.76
EK202310108823,156.98
EK202310120117,143.19
EK202310247965,164.08
EK202310229128,165.97
EK202310150441,143.06
EK202310211128,140.96
EK202310185601,140.73
EK202310160008,143.77
EK202310229066,137.58
EK202310180392,128.23
EK202310119754,148.98
EK202310156284,138.68
EK202310202853,142.01
EK202310122376,163.03
EK202310233034,141.95
EK202310201718,138.49
EK202310195404,141.1
EK202320006623,162.64
EK202310172346,130.9
EK202310220369,147.95
EK202310133576,154.98
EK202310203386,167.7
EK202310125524,134.5
EK202310183338,133.91
EK202310199400,164.33
EK202310232929,128.27
EK202310144777,143.57
EK202310206148,134.77
EK202310163892,128.33
EK202310226194,128.83
EK202310229083,136.52
EK202310242355,143.35
EK202310153019,133.55
EK202310133725,159.62
EK202310237397,139.92
EK202310108761,137.67
EK202310202125,136.85
EK202310223149,144.35
EK202310211064,149.41
EK202310206726,165.49
EK202310239457,130.0
EK202310131359,134.3
EK202310225966,171.38
EK202310162670,140.46
EK202310112377,147.92
EK202310161138,129.97
EK202310143575,132.01
EK202310140582,134.94
EK202310106691,144.94
EK202310106388,131.47
EK202310132651,131.64
EK202310235986,149.68
EK202310116284,144.54
EK202310243775,161.89
EK202310129332,155.88
EK202310004513,129.52
EK202310148366,132.39
EK202310127277,146.82
EK202310197024,144.07
EK202310132043,131.89
EK202310109603,133.69
EK202310119816,143.27
EK202310183299,143.43
EK202310157782,147.63
EK202310240073,144.48
EK202310124263,135.8
EK202310118878,136.89
EK202310159933,135.76
EK202310235851,141.1
EK202310199705,166.93
EK202310121857,143.15
EK202310135337,153.46
EK202310116218,145.18
EK202310247152,136.79
EK202310213364,158.65
EK202310117331,144.15
EK202310220060,144.68
EK202310113433,159.05
EK202310200316,150.69
EK202310204117,145.96
EK202310142962,139.14
EK202310149474,148.78
EK202310156319,135.1
EK202310111297,135.42
EK202310149401,160.93
EK202310141738,141.89
EK202310219293,134.73
EK202310228805,137.8
EK202310232975,128.83
EK202310238431,142.97
EK202310191477,148.38
EK202310107521,151.78
EK202310126862,148.51
EK202310116842,146.99
EK202310220332,135.7
EK202310191222,148.05
EK202310142584,140.68
EK202310181821,137.38
EK202310193376,130.53
EK202310220744,135.05
EK202310146397,132.07
EK202310168910,135.91
EK202310230593,137.42
EK202310228617,135.28
EK202310155826,140.51
EK202310211936,141.74
EK202310210374,144.23
EK202310143369,142.98
EK202310226681,143.32
EK202310222110,146.11
EK202310237461,139.05
EK202310004906,145.71
EK202310242700,143.31
EK202310205947,132.74
EK202310178378,143.74
EK202310165711,153.84
EK202310169499,132.99
EK202310146580,147.02
EK202310213522,138.77
EK202310236119,164.41
EK202310223991,141.59
EK202310121767,154.29
EK202310188210,143.82
EK202310160523,133.98
EK202310109762,143.62
EK202310171055,137.38
EK202320006726,150.86
EK202310210705,131.27
EK202310152215,141.53
EK202310125726,135.03
EK202310172100,147.23
EK202310003880,138.5
EK202310128330,141.89
EK202310112999,139.5
EK202310201791,159.92
EK202310124897,135.46
EK202310218886,151.97
EK202310166286,149.47
EK202310214269,143.61
EK202310131160,144.73
EK202310189137,136.29
EK202310118145,144.5
EK202310182255,141.14
EK202310177007,151.43
EK202310205755,142.18
EK202310135629,137.35
EK202310232047,139.95
EK202310171967,145.7
EK202310184827,158.15
EK202310131897,169.35
EK202310152600,146.8
EK202310184315,156.8
EK202310106757,137.36
EK202310145774,138.03
EK202310134477,143.57
EK202310221434,136.07
EK202310183603,133.73
EK202310191157,146.42
EK202310182657,127.58
EK202310174889,168.18
EK202310118138,140.51
EK202310157349,142.34
EK202310143539,140.93
EK202310106752,140.28
EK202310163158,156.07
EK202310132302,133.2
EK202310198764,166.66
EK202310237390,140.68
EK202320006875,163.97
EK202310144420,139.48
EK202310238324,133.65
EK202310199756,145.03
EK202310226741,138.51
EK202310207205,164.13
EK202310180418,145.31
EK202310110312,134.21
EK202310119768,142.05
EK202310225430,144.12
EK202310217204,142.74
EK202320005824,156.39
EK202310199269,142.36
EK202310199501,141.14
EK202310158676,141.6
EK202310224293,136.17
EK202310232892,138.27
EK202310225252,160.79
EK202310113567,144.03
EK202310224840,132.77
EK202310109292,138.91
EK202310226200,133.35
EK202310239680,130.5
EK202310173548,139.82
EK202310235032,136.52
EK202310153501,133.23
EK202310124943,145.85
EK202310164539,138.14
EK202310230792,132.72
EK202310218099,138.27
EK202310229998,142.01
EK202310157394,143.59
EK202310226677,135.43
EK202310165785,136.68
EK202310148800,153.4
EK202310140528,154.1
EK202310110007,138.65
EK202310218212,135.49
EK202310237319,138.29
EK202310113425,133.23
EK202310193343,138.09
EK202310111647,142.86
EK202310219959,135.38
EK202310171010,153.02
EK202310113418,141.45
EK202310220109,137.97
EK202310231986,135.07
EK202310163423,131.18
EK202310155174,132.19
EK202310184525,141.4
EK202310229347,154.23
EK202310142923,146.17
EK202310210269,136.74
EK202310196636,134.72
EK202310158355,135.69
EK202310150025,160.81
EK202310208520,156.26
EK202310144006,139.93
EK202310142308,135.39
EK202310205760,149.38
EK202310237299,134.6
EK202310163552,141.97
EK202310221189,136.69
EK202310129583,139.23
EK202320007854,146.48
EK202310177946,141.4
EK202310184968,150.88
EK202310146300,137.3
EK202310104019,130.45
EK202310197813,146.22
EK202310175869,134.35
EK202310179266,135.1
EK202310167362,135.84
EK202310104210,135.32
EK202310202549,142.5
EK202310191743,143.6
EK202310166413,145.53
EK202310203749,135.19
EK202310165306,147.25
