id,GLOBAL_SCORE
EK202310211941,153
EK202310160649,153
EK202310147152,143
EK202310226978,153
EK202310156779,153
EK202310160400,153
EK202310113592,153
EK202310173652,153
EK202310159519,143
EK202310124262,153
EK202310205506,153
EK202310219097,153
EK202310226057,153
EK202310153736,153
EK202310180775,104
EK202310169348,153
EK202310131502,153
EK202310121729,123
EK202310159565,153
EK202310204448,153
EK202310153462,153
EK202310144316,153
EK202310135075,153
EK202310221375,153
EK202310163745,153
EK202310128307,153
EK202310117545,153
EK202310135049,153
EK202310168241,153
EK202310212910,153
EK202310201819,153
EK202310159317,153
EK202310205644,153
EK202310154083,153
EK202310229522,153
EK202310110884,153
EK202310157913,153
EK202310178487,153
EK202310159316,153
EK202310109379,153
EK202310188031,153
EK202310198040,153
EK202310175083,153
EK202310155364,153
EK202310204163,153
EK202310199502,153
EK202310204489,153
EK202310179081,153
EK202310233796,153
EK202310166659,153
EK202310160108,153
EK202310189609,153
EK202310104591,153
EK202310241388,143
EK202310141772,153
EK202310193970,153
EK202310115247,153
EK202310205518,153
EK202310169284,153
EK202310148744,153
EK202310190361,153
EK202310174521,153
EK202320005722,153
EK202310223637,153
EK202310206779,153
EK202310205588,153
EK202310173304,153
EK202310168176,153
EK202310213786,153
EK202310193979,153
EK202310126924,153
EK202310130529,153
EK202310119471,153
EK202310196749,153
EK202310113250,153
EK202310155906,153
EK202310105766,153
EK202310201584,153
EK202310106175,143
EK202310178826,153
EK202310184322,153
EK202310106188,153
EK202310124482,153
EK202310186934,153
EK202310190559,153
EK202310247940,153
EK202310161261,153
EK202310167492,153
EK202310117822,153
EK202310185255,153
EK202310209656,153
EK202310161945,153
EK202310214665,153
EK202310146073,153
EK202310160721,153
EK202310245095,153
EK202310239697,153
EK202310196401,153
EK202310245200,153
EK202310151874,153
EK202310127590,153
EK202310172784,102
EK202310217741,153
EK202310118696,153
EK202310175680,153
EK202310248407,153
EK202310116779,153
EK202310230914,153
EK202310121682,153
EK202310124137,153
EK202310138758,153
EK202310115217,153
EK202310165227,153
EK202310198606,153
EK202310139887,153
EK202310235696,153
EK202310140862,153
EK202310245296,153
EK202310178643,153
EK202310109769,153
EK202310168383,153
EK202310173293,153
EK202310199278,153
EK202310188364,153
EK202310226539,153
EK202310104626,153
EK202310113611,153
EK202310155381,153
EK202310207381,153
EK202310232919,153
EK202310239683,153
EK202310131225,153
EK202310173001,153
EK202310194749,153
EK202310103766,143
EK202310173848,153
EK202310134143,153
EK202310233093,153
EK202310184337,153
EK202310129410,153
EK202310118391,153
EK202310222008,153
EK202310172498,153
EK202310187928,153
EK202310159483,153
EK202310110871,153
EK202310146779,153
EK202310155616,153
EK202310137460,153
EK202310209877,153
EK202310140666,153
EK202310122918,153
EK202310170046,153
EK202310143434,153
EK202310140495,153
EK202310174705,153
EK202310228168,153
EK202310127824,153
EK202310235975,153
EK202310190602,123
EK202310106408,153
EK202310233717,153
EK202310203927,153
EK202310106512,153
EK202310208972,153
EK202310156588,153
EK202310242168,104
EK202310123091,143
EK202310199389,153
EK202310154978,153
EK202310158716,153
EK202310159396,153
EK202320005678,153
EK202310110183,153
EK202310225959,153
EK202310225303,153
EK202310108877,153
EK202310237629,153
EK202310211593,153
EK202310151540,153
EK202310149041,153
EK202310147417,153
EK202310229267,153
EK202310194169,153
EK202310130855,153
EK202310218381,153
EK202310131759,153
EK202310159130,153
EK202310181380,153
EK202310154840,153
EK202310155113,153
EK202310190213,104
EK202310125761,153
EK202310228436,153
EK202310245583,153
EK202310138440,153
EK202310153292,153
EK202310114994,153
EK202310172366,153
EK202310124479,153
EK202310184003,153
EK202310179734,153
EK202310185315,153
EK202310247954,153
EK202310146620,153
EK202310171244,153
EK202310134666,153
EK202310220005,153
EK202310156110,153
EK202310207825,153
EK202310168883,153
EK202310136483,143
EK202310196952,153
EK202310196373,153
EK202310118816,153
EK202310165110,153
EK202310142607,153
EK202310168946,153
EK202310105295,146
EK202310106334,153
EK202310105612,153
EK202310119938,153
EK202310192361,153
EK202310195020,153
EK202310129686,153
EK202320005926,153
EK202310210500,153
EK202310139090,153
EK202310138528,153
EK202310201466,153
EK202310230750,153
EK202310148719,146
EK202310150803,153
EK202310216988,153
EK202310111431,153
EK202310185972,153
EK202310195667,153
EK202310140854,143
EK202310210882,153
EK202310233837,143
EK202320006073,153
EK202310196309,153
EK202310206916,153
EK202310226122,153
EK202320006289,153
EK202310226436,153
EK202310169442,153
EK202310241543,153
EK202310217591,153
EK202310140276,143
EK202320007784,153
EK202310149529,153
EK202320007633,153
EK202310119859,153
EK202310230599,153
EK202310140256,143
EK202310155491,153
EK202310132167,153
EK202310224240,153
EK202310110704,153
EK202310140659,153
EK202310209654,153
EK202310210751,153
EK202310114252,153
EK202310131050,153
EK202310176400,153
EK202310225146,153
EK202310218218,153
EK202310199879,153
EK202310233661,153
EK202310225646,104
EK202310141379,143
EK202320006182,153
EK202310173692,143
EK202310177607,153
EK202310233946,153
EK202310126324,153
EK202310191584,153
EK202310162051,153
EK202310217086,153
EK202310175283,153
EK202310161464,153
EK202310175429,153
EK202310162548,153
EK202310124184,153
EK202310175929,153
EK202310162414,146
EK202310243129,143
EK202310157428,153
EK202310155573,153
EK202310163052,153
EK202310206064,153
EK202310248323,153
EK202310168056,153
EK202310128927,153
EK202310139485,153
EK202310242735,143
EK202310134082,153
EK202310104455,153
EK202310159631,153
EK202310212803,153
EK202310104486,153
EK202310194508,153
EK202310147608,153
EK202310150343,153
EK202310231361,153
EK202310170149,153
EK202320005932,153
EK202310211081,153
EK202310164819,153
EK202310182415,153
EK202310129406,153
EK202310186466,153
EK202310116340,153
EK202310177218,153
EK202310207532,153
EK202310222391,153
EK202310176449,153
EK202310245955,153
EK202310193130,143
EK202310158757,153
EK202310227627,153
EK202310136426,153
EK202310130279,153
EK202310140320,153
EK202310208976,153
EK202310140233,153
EK202310111236,153
EK202310106947,153
EK202310225392,153
EK202310156828,153
EK202310169518,153
EK202310112332,153
EK202310157079,153
EK202310113908,153
EK202310228518,143
EK202310162931,153
EK202310209191,153
EK202310170787,153
EK202310123235,153
EK202310155678,143
EK202310164712,153
EK202310124306,153
EK202310209118,153
EK202310198258,153
EK202310234831,153
EK202310226914,153
EK202310202181,153
EK202310181074,143
EK202310231524,143
EK202310159999,153
EK202310214159,153
EK202310104655,153
EK202310191665,153
EK202310226912,153
EK202310229568,153
EK202320006366,153
EK202310158803,153
EK202310218310,153
EK202310204232,153
EK202310186641,153
EK202310145275,153
EK202310215048,153
EK202310155714,153
EK202310154842,153
EK202310131202,153
EK202310166844,153
EK202310209974,143
EK202310111411,153
EK202310208383,153
EK202310228239,153
EK202310220185,117
EK202310177863,153
EK202310191386,153
EK202310176540,153
EK202310128361,153
EK202310127737,153
EK202310205567,153
EK202310110038,153
EK202310135018,153
EK202310152829,153
EK202310106061,153
EK202310234328,153
EK202310179105,153
EK202310106635,153
EK202310133437,153
EK202310163497,153
EK202310170389,143
EK202310176900,153
EK202310218778,153
EK202310188856,153
EK202310195987,153
EK202310139386,153
EK202310220080,153
EK202310132718,153
EK202310184630,153
EK202310175811,153
EK202310109074,153
EK202310237543,153
EK202310229949,153
EK202310174243,143
EK202310185313,153
EK202310150933,153
EK202310114721,153
EK202310168635,153
EK202310188341,153
EK202310213705,153
EK202310239073,104
EK202310163500,153
EK202310208351,153
EK202310106450,153
EK202310115408,153
EK202310223788,153
EK202310243905,153
EK202310173232,143
EK202310147240,153
EK202310170514,153
EK202310150951,153
EK202310116493,153
EK202310195983,153
EK202310152131,153
EK202310104754,143
EK202310205406,153
EK202310160153,153
EK202310221221,153
EK202310160257,153
EK202310137708,153
EK202310115489,153
EK202310137151,153
EK202310227780,143
EK202310214472,153
EK202310133088,153
EK202310239663,153
EK202310215474,153
EK202310183236,153
EK202310214837,153
EK202310187923,153
EK202310197935,153
EK202310140273,153
EK202310117788,143
EK202310170592,153
EK202310156315,153
EK202310166296,153
EK202310156678,153
EK202310197364,153
EK202310004739,153
EK202310133626,153
EK202310199623,153
EK202310159296,153
EK202310192767,153
EK202310148778,123
EK202310156041,143
EK202310186950,153
EK202310236558,153
EK202310213585,153
EK202310184418,153
EK202310140115,153
EK202310163224,153
EK202310228835,143
EK202310162030,153
EK202310168987,153
EK202310221729,153
EK202310181909,153
EK202310149566,153
EK202310149852,153
EK202310246189,153
EK202310173822,153
EK202320006684,153
EK202310151342,153
EK202310004964,143
EK202310167966,153
EK202310184397,153
EK202310200638,153
EK202310181195,153
EK202310149384,153
EK202310192111,153
EK202310119248,153
EK202310150757,153
EK202310105899,153
EK202310109147,153
EK202310003890,153
EK202310136861,153
EK202310209403,153
EK202310143496,143
EK202310171668,153
EK202310168536,153
EK202310216195,153
EK202310117347,153
EK202310208923,153
EK202310239643,153
EK202310206445,153
EK202310104049,153
EK202310228180,153
EK202310116347,153
EK202310205059,153
EK202310248120,153
EK202310171398,153
EK202310161887,123
EK202310208795,153
EK202310211198,153
EK202310175547,153
EK202310168520,153
EK202310212595,153
EK202310116251,153
EK202320007851,153
EK202310106764,153
EK202310187318,153
EK202310158705,153
EK202310185110,153
EK202310170152,143
EK202310195607,153
EK202310111449,153
EK202310153841,153
EK202310167617,153
EK202310114265,153
EK202310133143,153
EK202310158293,153
EK202310181702,153
EK202310212416,153
EK202310231600,153
EK202310230507,123
EK202310223031,153
EK202310180391,143
EK202310177543,153
EK202310218831,153
EK202310223265,153
EK202310109405,153
EK202310138084,153
EK202310144834,123
EK202310119130,153
EK202310241445,153
EK202310187813,153
EK202310233825,153
EK202310163582,153
EK202310152391,153
EK202310236241,153
EK202310179557,153
EK202310004239,153
EK202310218905,143
EK202310132305,153
EK202310230005,153
EK202310210560,153
EK202310216882,153
EK202310176911,153
EK202310136229,153
EK202310106054,153
EK202310195370,153
EK202310173198,153
EK202310173224,153
EK202310192049,153
EK202310119480,153
EK202310173031,153
EK202310141972,153
EK202310146369,153
EK202310242801,153
EK202310206809,153
EK202310185734,143
EK202310139207,153
EK202310210887,153
EK202310105956,153
EK202310163503,153
EK202310123765,153
EK202310232619,153
EK202310205867,153
EK202310158665,153
EK202310236631,153
EK202310190792,153
EK202310210386,153
EK202310200450,153
EK202310174140,153
EK202310138770,153
EK202310237110,153
EK202310164459,153
EK202310132579,143
EK202310196378,143
EK202310193320,153
EK202310232595,153
EK202310130509,153
EK202310109357,153
EK202310231395,153
EK202310193035,153
EK202310213027,153
EK202310138622,153
EK202310193234,153
EK202310185497,153
EK202310228201,153
EK202310230916,153
EK202310219136,117
EK202310229694,153
EK202310242998,153
EK202310118461,153
EK202310147273,153
EK202310112383,153
EK202310161078,153
EK202310164392,153
EK202310111127,150
EK202310169688,153
EK202310111033,153
EK202310118526,135
EK202310190143,153
EK202310232739,153
EK202310199403,153
EK202310168879,153
EK202310140593,153
EK202310003734,153
EK202310234646,143
EK202310133170,153
EK202310181389,153
EK202310173177,153
EK202310164882,143
EK202310191760,153
EK202310234933,153
EK202310164012,153
EK202310207434,153
EK202310198243,153
EK202310162062,153
EK202310124086,153
EK202310159310,153
EK202310241058,153
EK202310179083,153
EK202310175051,153
EK202310149452,153
EK202310230416,153
EK202310187500,153
EK202310183313,153
EK202310237296,153
EK202310214789,153
EK202310180222,153
EK202310122939,153
EK202310181965,153
EK202310228380,153
EK202310159058,143
EK202310188976,153
EK202310172452,153
EK202310215052,153
EK202310247517,153
EK202310156349,153
EK202310242723,153
EK202310107972,153
EK202310153284,153
EK202310142419,153
EK202310202260,153
EK202310169840,153
EK202310229959,153
EK202310112101,153
EK202310170405,153
EK202310187604,143
EK202310226938,153
EK202310170407,153
EK202310188787,153
EK202310157751,153
EK202310110049,143
EK202310171605,153
EK202310225647,153
EK202310160034,153
EK202310104086,153
EK202310133846,153
EK202310149687,153
EK202310237643,153
EK202310240693,153
EK202310209107,153
EK202310152954,153
EK202310107042,153
EK202310147766,153
EK202310157864,153
EK202310132609,153
EK202310198224,153
EK202310181372,153
EK202310107536,143
EK202310107339,143
EK202310231880,153
EK202310121562,153
EK202310219911,153
EK202310111456,153
EK202310230174,153
EK202310123273,153
EK202310130394,153
EK202310125858,153
EK202310148270,153
EK202310158632,143
EK202310131026,153
EK202310204177,153
EK202310116255,153
EK202310149497,153
EK202310105304,153
EK202310188432,153
EK202310153241,153
EK202310143739,153
EK202310157045,153
EK202310221281,153
EK202310183812,153
EK202310237731,153
EK202310157369,153
EK202310162985,153
EK202310120645,143
EK202310222168,143
EK202310185855,153
EK202310208538,153
EK202310176660,153
EK202310004357,153
EK202310131180,153
EK202310239429,153
EK202310143219,153
EK202310117261,153
EK202310185385,153
EK202320006967,153
EK202310133649,153
EK202310124686,153
EK202310158040,153
EK202310196688,153
EK202310191616,153
EK202310115678,153
EK202310147246,153
EK202310143506,153
EK202310151678,153
EK202310154413,153
EK202310140205,153
EK202310220100,153
EK202310125163,153
EK202310220961,153
EK202310230382,153
EK202310235095,153
EK202310161057,153
EK202310118114,153
EK202310170808,153
EK202310134456,153
EK202310200301,143
EK202310159200,153
EK202310238472,153
EK202310128987,153
EK202310108858,153
EK202310226102,153
EK202310113124,153
EK202310225235,153
EK202310179343,153
EK202310178389,132
EK202310119599,101
EK202310244023,153
EK202310156102,153
EK202310130216,153
EK202310234897,153
EK202310187102,153
EK202310239290,158
EK202310136586,153
EK202310108466,153
EK202310230613,153
EK202310152593,153
EK202310196010,153
EK202310226253,143
EK202310203216,153
EK202310166883,153
EK202310129487,143
EK202310105043,153
EK202310138902,153
EK202310202724,143
EK202310201811,153
EK202310175242,153
EK202310114269,153
EK202310231260,153
EK202310104135,153
EK202310157818,143
EK202310182339,153
EK202310147937,143
EK202310200292,153
EK202310230177,153
EK202310162469,150
EK202310204330,153
EK202310139204,153
EK202310130100,153
EK202310155710,153
EK202310233995,153
EK202310184497,153
EK202310164378,153
EK202310219862,153
EK202310125493,153
EK202310154947,153
EK202310177743,143
EK202310183365,153
EK202310195017,153
EK202310111369,153
EK202310225082,153
EK202310155429,153
EK202310226852,153
EK202310180504,153
EK202310181743,153
EK202310003997,153
EK202310205645,153
EK202310115820,153
EK202310162941,153
EK202310180586,153
EK202310220916,143
EK202310202555,153
EK202310149995,153
EK202310119295,153
EK202310187858,153
EK202310237992,153
EK202310213952,153
EK202310123029,143
EK202310147096,153
EK202310223097,153
EK202310166215,153
EK202310004720,153
EK202310163572,153
EK202310162607,153
EK202310126965,153
EK202310140141,153
EK202310177046,153
EK202310197851,153
EK202310117189,153
EK202310210540,153
EK202310177596,153
EK202310155696,153
EK202310175690,153
EK202310219739,143
EK202310003649,153
EK202310175576,153
EK202310178878,153
EK202310211266,153
EK202310141670,153
EK202310159615,153
EK202310234233,153
EK202310229461,153
EK202310205036,153
EK202310225181,153
EK202310191452,153
EK202310146939,143
EK202310182164,153
EK202310170225,153
EK202310194220,153
EK202310197061,153
EK202310173373,153
EK202310209119,153
EK202320006628,153
EK202310136886,153
EK202310159668,153
EK202310204891,153
EK202310246209,153
EK202310198151,153
EK202310111528,153
EK202310181657,153
EK202310110692,143
EK202310187777,153
EK202310180038,104
EK202310107931,153
EK202310186808,153
EK202310229289,153
EK202310223469,153
EK202310124329,143
EK202310181534,153
EK202310132729,153
EK202310121382,153
EK202320006815,153
EK202310199820,153
EK202310148775,153
EK202310160487,153
EK202310225148,153
EK202310144291,153
EK202310177549,153
EK202310195485,153
EK202310183864,153
EK202310120532,153
EK202310170076,153
EK202310195740,153
EK202310179595,157
EK202320007837,153
EK202310184046,153
EK202310171869,153
EK202310223256,153
EK202310233904,153
EK202310247327,153
EK202310127761,153
EK202310131174,153
EK202310112799,153
EK202310121242,153
EK202310220124,153
EK202310118386,153
EK202310111074,153
EK202310182197,153
EK202310138009,143
EK202310205273,153
EK202310118039,153
EK202310126134,153
EK202310130337,150
EK202310106788,153
EK202310167682,153
EK202310146264,153
EK202310138461,117
EK202310218689,104
EK202310176319,153
EK202310118958,153
EK202310167604,153
EK202310205793,153
EK202310104740,153
EK202310166561,153
EK202310110675,153
EK202310201775,153
EK202310188302,153
EK202310167994,153
EK202310135487,153
EK202310168143,153
EK202310204808,153
EK202310151944,153
EK202310224341,153
EK202310111538,153
EK202310122316,153
EK202310178272,153
EK202310174655,153
EK202320006786,153
EK202310170761,153
EK202310117836,153
EK202310197808,153
EK202310236038,153
EK202310147177,153
EK202310226210,153
EK202310128001,153
EK202310150524,153
EK202310128526,153
EK202310126204,153
EK202310117271,153
EK202310176809,153
EK202310169896,153
EK202310241503,113
EK202310159411,153
EK202310168543,153
EK202310196558,153
EK202310163150,153
EK202310235581,153
EK202310233161,153
EK202310190473,153
EK202310196173,143
EK202310208613,153
EK202310177724,153
EK202310175056,143
EK202310111228,153
EK202310234828,153
EK202310121915,153
EK202310220373,153
EK202310145989,153
EK202310246664,153
EK202310239676,153
EK202310223963,153
EK202310210083,153
EK202310165601,143
EK202310211271,153
EK202310179038,153
EK202310112961,153
EK202310141004,153
EK202310150784,153
EK202310174865,153
EK202310123688,153
EK202310190962,153
EK202310192255,153
EK202310192265,153
EK202310193019,153
EK202310114602,153
EK202310110286,153
EK202310163569,153
EK202310174927,153
EK202310204027,153
EK202310197637,153
EK202310190376,153
EK202310146945,153
EK202310149841,153
EK202310170965,153
EK202310107183,123
EK202310163517,153
EK202310203286,153
EK202310146022,153
EK202310111432,153
EK202310202147,153
EK202310139521,153
EK202310214439,153
EK202310178903,153
EK202310123729,143
EK202310199058,143
EK202310136770,153
EK202310226727,153
EK202310223073,143
EK202310200813,153
EK202310123891,153
EK202310122410,153
EK202310213591,153
EK202310247671,153
EK202310168753,153
EK202310227492,153
EK202310121230,143
EK202310162300,153
EK202310138673,153
EK202310177419,153
EK202310221047,153
EK202310199069,153
EK202310124433,153
EK202310152193,153
EK202310221750,153
EK202310111508,153
EK202310225858,153
EK202310244419,153
EK202310139413,153
EK202310156930,153
EK202310160323,153
EK202310140167,153
EK202310106834,143
EK202310116024,143
EK202310221867,143
EK202310158833,153
EK202310123702,153
EK202310192686,153
EK202310210956,153
EK202310142282,153
EK202310138282,153
EK202310224531,153
EK202310165971,143
EK202310161662,153
EK202310109830,153
EK202310149086,153
EK202310128457,153
EK202310146894,153
EK202310153536,153
EK202310137317,117
EK202310109096,146
EK202310188535,153
EK202310193279,153
EK202310229951,153
EK202310110507,153
EK202310158912,153
EK202310121939,153
EK202310133006,153
EK202310123534,153
EK202310116590,153
EK202310225727,153
EK202310121585,153
EK202310204778,153
EK202310185473,153
EK202310210130,153
EK202310148836,153
EK202310119653,153
EK202310198898,153
EK202310248089,153
EK202310139296,153
EK202310179982,153
EK202310237915,153
EK202310158701,153
EK202310200383,153
EK202310123263,153
EK202310120640,153
EK202310164686,153
EK202310172560,153
EK202310112120,153
EK202310111450,153
EK202310127176,153
EK202310155228,153
EK202310122785,153
EK202310129726,153
EK202310202138,153
EK202310174059,153
EK202310241322,153
EK202310240201,153
EK202310152861,153
EK202310190128,153
EK202310142222,153
EK202310239282,153
EK202310123815,153
EK202310135342,153
EK202310165056,153
EK202310197918,143
EK202310152287,153
EK202310118776,153
EK202310204594,153
EK202310207755,153
EK202310202942,153
EK202310115468,153
EK202310196078,153
EK202310208592,153
EK202310138579,153
EK202310221870,143
EK202310104365,153
EK202310240461,153
EK202310189760,153
EK202310190187,153
EK202310221590,153
EK202310195095,153
EK202310209962,153
EK202310236666,153
EK202310163532,153
EK202310200231,143
EK202310166801,153
EK202310137829,153
EK202310178645,153
EK202310132257,153
EK202310116109,153
EK202310170340,153
EK202320005685,153
EK202310110254,143
EK202310142286,143
EK202310113972,153
EK202310173627,153
EK202310161526,153
EK202310199255,143
EK202310127635,153
EK202310230652,153
EK202310162047,153
EK202310187427,153
EK202310183777,153
EK202310209587,153
EK202310206498,153
EK202310212354,143
EK202310124840,153
EK202310120474,153
EK202310145470,153
EK202310193235,153
EK202310173946,153
EK202310139407,143
EK202310172298,143
EK202310172477,153
EK202310136836,153
EK202310153000,153
EK202310227011,153
EK202310116524,153
EK202310182080,153
EK202310172447,153
EK202310202778,153
EK202310173634,153
EK202310233498,153
EK202310147033,153
EK202310229276,153
EK202310149539,153
EK202310169898,153
EK202310140444,153
EK202310148794,153
EK202310168225,153
EK202310122509,150
EK202310200433,153
EK202310147275,153
EK202310173524,153
EK202310172383,153
EK202310162443,153
EK202310136680,153
EK202310145392,143
EK202310128822,153
EK202310178947,143
EK202310161017,153
EK202310117154,153
EK202310191847,153
EK202310235861,153
EK202310144219,153
EK202310163279,153
EK202310123158,153
EK202310130523,153
EK202310149646,153
EK202310135587,153
EK202310206712,153
EK202310114144,153
EK202310143984,153
EK202310247715,143
EK202310166729,153
EK202310166588,153
EK202310104103,153
EK202310180245,153
EK202310147372,153
EK202310153045,153
EK202310218342,153
EK202310178452,153
EK202310215610,153
EK202310125820,153
EK202310145000,153
EK202310123565,153
EK202310119232,153
EK202310121655,153
EK202310220009,153
EK202310108478,153
EK202320006810,153
EK202310164302,153
EK202310127527,153
EK202310158421,153
EK202310130473,153
EK202310191209,143
EK202310151031,153
EK202310242418,153
EK202310117038,153
EK202310169468,153
EK202310155518,153
EK202310160439,153
EK202310137675,153
EK202310129243,153
EK202310161476,153
EK202310117393,153
EK202310183468,153
EK202310136137,153
EK202310186954,153
EK202310149506,153
EK202310138751,153
EK202310210563,153
EK202310153823,153
EK202310109991,153
EK202310163957,153
EK202310213655,153
EK202310200962,153
EK202310161409,153
EK202310153656,153
EK202310135461,143
EK202310192428,153
EK202310125512,153
EK202310217273,153
EK202310154096,153
EK202310230788,153
EK202310178884,153
EK202310172461,153
EK202320007592,153
EK202310199895,153
EK202310239443,153
EK202310123294,153
EK202310177951,153
EK202310203901,153
EK202310133270,153
EK202310150003,153
EK202310173535,153
EK202310177996,153
EK202310177998,153
EK202310105111,143
EK202310132782,153
EK202310147465,153
EK202310189373,153
EK202310212915,153
EK202310192950,153
EK202310116860,153
EK202310219235,153
EK202310159602,153
EK202310004247,153
EK202310108971,153
EK202310188852,153
EK202310139403,153
EK202310234630,153
EK202310003419,153
EK202310240718,153
EK202310139149,143
EK202310191432,153
EK202310150654,153
EK202310106818,153
EK202310238168,153
EK202310164496,153
EK202310187495,153
EK202310103974,153
EK202310109251,153
EK202310120857,150
EK202310170330,153
EK202310173297,153
EK202310140255,153
EK202310139229,153
EK202310174339,153
EK202310241642,153
EK202310124888,153
EK202310182131,143
EK202310204239,153
EK202310168111,153
EK202310121789,143
EK202310140719,153
EK202310192995,153
EK202310117846,153
EK202310116879,153
EK202310146348,153
EK202310161368,153
EK202310176187,153
EK202310003798,153
EK202310147169,153
EK202310130622,153
EK202310246544,153
EK202310153051,153
EK202310185995,153
EK202310110814,153
EK202310151121,153
EK202310219095,153
EK202310110404,153
EK202310144409,153
EK202310187391,153
EK202310149764,153
EK202310201310,153
EK202310236862,153
EK202310137394,153
EK202310141967,153
EK202310116050,153
EK202310207103,153
EK202310004907,153
EK202310151090,153
EK202310172058,153
EK202310115937,153
EK202310200500,153
EK202310197265,153
EK202310156808,153
EK202310210778,153
EK202310178848,153
EK202310189222,153
EK202310245286,153
EK202310201625,153
EK202310245649,153
EK202310149643,153
EK202310136510,153
EK202310122753,153
EK202310246817,153
EK202310210226,153
EK202310172695,153
EK202310170665,153
EK202310142911,143
EK202310169874,153
EK202310198233,153
EK202310207245,143
EK202310123010,153
EK202310237178,153
EK202310199794,104
EK202310150744,153
EK202310230791,153
EK202310219009,153
EK202310156827,153
EK202310128134,153
EK202310106985,153
EK202310169339,153
EK202310235910,153
EK202310234586,153
EK202310225660,153
EK202310004833,153
EK202310197506,153
EK202310165175,153
EK202310133623,153
EK202310188944,153
EK202310195388,153
EK202310136775,153
EK202310123115,153
EK202310236860,153
EK202310144494,153
EK202310229026,153
EK202310135882,153
EK202310212362,153
EK202310159458,153
EK202310208432,153
EK202310157240,153
EK202310209343,153
EK202310214206,143
EK202310178372,153
EK202310243735,153
EK202310148264,153
EK202310137796,143
EK202310124924,153
EK202310236432,153
EK202310175676,143
EK202310235955,153
EK202310198947,153
EK202310134055,153
EK202310174001,153
EK202310115167,153
EK202310127593,153
EK202310158302,153
EK202310212755,153
EK202310240947,143
EK202310149996,153
EK202310150238,143
EK202310235315,153
EK202310112303,153
EK202310162832,153
EK202310168734,153
EK202310144612,143
EK202310141463,153
EK202310186157,153
EK202310196629,153
EK202310177781,153
EK202310214576,153
EK202310213457,153
EK202310109319,153
EK202310140409,153
EK202310159595,153
EK202310221635,153
EK202310156425,153
EK202310151139,153
EK202310122849,150
EK202310149074,153
EK202310242259,153
EK202310164229,153
EK202310193843,153
EK202310206163,153
EK202310226035,153
EK202310152221,153
EK202310105803,153
EK202310226363,153
EK202310154688,153
EK202310176650,153
EK202310145747,153
EK202310211584,153
EK202310220442,153
EK202310205364,153
EK202310247943,153
EK202310211494,153
EK202310223193,153
EK202310192188,153
EK202310182827,153
EK202310232562,153
EK202310133290,153
EK202310158696,153
EK202310217289,153
EK202310160255,153
EK202310153931,153
EK202310152474,153
EK202310202098,153
EK202310222372,153
EK202310122551,153
EK202310189977,153
EK202310235124,153
EK202310230811,153
EK202310139101,153
EK202310172491,143
EK202310217910,117
EK202310111343,153
EK202310003655,153
EK202310143114,153
EK202310199189,153
EK202310216615,153
EK202310191841,153
EK202310125751,153
EK202310138803,153
EK202310164581,153
EK202310208664,153
EK202310110520,153
EK202310121702,153
EK202310217544,153
EK202310230128,153
EK202310143116,153
EK202310240904,143
EK202310119417,153
EK202310140166,153
EK202310173685,153
EK202310183555,153
EK202310184119,153
EK202310107937,153
EK202310212966,143
EK202310161552,153
EK202310176844,153
EK202310106215,143
EK202310114075,153
EK202310130063,153
EK202310205703,153
EK202310197515,153
EK202310211815,153
EK202310201003,153
EK202310230991,153
EK202310117518,153
EK202310197246,153
EK202310172663,153
EK202310139483,153
EK202310129316,153
EK202310152009,153
EK202310202611,153
EK202310226354,153
EK202310117193,153
EK202310118713,153
EK202310172411,153
EK202310219644,143
EK202310213531,153
EK202310242803,143
EK202310152661,153
EK202310152241,153
EK202310229787,153
EK202310242437,153
EK202310108706,153
EK202310185541,153
EK202310164254,153
EK202310169434,153
EK202310140161,153
EK202310140926,153
EK202310144378,153
EK202310207675,143
EK202310176041,143
EK202310179507,153
EK202310217262,153
EK202310212384,153
EK202310236809,153
EK202310210937,153
EK202310146509,153
EK202310208359,153
EK202310196964,153
EK202310121297,153
EK202310125054,153
EK202310150801,153
EK202310124068,153
EK202310217152,153
EK202310213127,153
EK202310138002,153
EK202310137999,153
EK202310120368,153
EK202310139442,153
EK202310130726,153
EK202310227013,153
EK202310120427,153
EK202310178312,153
EK202310174421,153
EK202310152720,153
EK202310244641,153
EK202310207759,153
EK202310150664,153
EK202310130175,153
EK202310218396,143
EK202310200848,153
EK202310169858,153
EK202310167529,153
EK202310105681,153
EK202310120146,153
EK202310119589,153
EK202310116721,153
EK202310167292,153
EK202310184949,153
EK202310114495,153
EK202310196817,153
EK202310247795,117
EK202310182295,153
EK202310104403,153
EK202310145319,153
EK202310180791,153
EK202320006323,153
EK202310240533,153
EK202310127909,153
EK202310127901,153
EK202310152050,153
EK202310129455,153
EK202310109106,153
EK202310131756,153
EK202310237136,153
EK202310120314,153
EK202310148251,146
EK202310138226,153
EK202310109018,153
EK202310208749,153
EK202310003722,143
EK202310231839,153
EK202310221232,153
EK202310216059,153
EK202310225575,153
EK202310106813,153
EK202310165461,153
EK202310233667,153
EK202310155049,153
EK202310114377,153
EK202310231905,153
EK202310205554,153
EK202310158652,153
EK202310178116,153
EK202310206509,153
EK202310203355,153
EK202310242205,153
EK202310133154,153
EK202310227076,153
EK202310138977,153
EK202310227762,153
EK202310176853,153
EK202310162306,143
EK202310210652,153
EK202310231471,153
EK202310198811,153
EK202310194755,153
