example_id,x,TARGET
2847,2.8469998836517334,0.11741147190332413
2848,2.8480000495910645,0.11701571941375732
2849,2.8489999771118164,0.1166200265288353
2850,2.8499999046325684,0.11622432619333267
2851,2.8510000705718994,0.11582847684621811
2852,2.8519999980926514,0.11543271690607071
2853,2.8529999256134033,0.11503691971302032
2854,2.8540000915527344,0.1146409884095192
2855,2.8550000190734863,0.11424513161182404
2856,2.8559999465942383,0.11384924501180649
2857,2.8570001125335693,0.11345323175191879
2858,2.8580000400543213,0.11305729299783707
2859,2.8589999675750732,0.11266132444143295
2860,2.859999895095825,0.11226532608270645
2861,2.8610000610351562,0.1118692085146904
2862,2.861999988555908,0.11147314310073853
2863,2.862999916,0.11107707023620605
2864,2.864000082015991,0.11068087071180344
2865,2.865000009536743,0.110284723
2866,2.865999937057495,0.10988855361938477
2867,2.867000102996826,0.10949226468801498
2868,2.868000030517578,0.10909605026245117
2869,2.868999958,0.10869979858398438
2870,2.869999885559082,0.10830352455377579
2871,2.871000051498413,0.10790713131427765
2872,2.871999979019165,0.10751079767942429
2873,2.872999906539917,0.10711444914340973
2874,2.874000072479248,0.10671796649694443
2875,2.875,0.1063215509057045
2876,2.875999927520752,0.10592512041330338
2877,2.877000093460083,0.10552855581045151
2878,2.878000020980835,0.10513206571340561
2879,2.878999948501587,0.10473555326461792
2880,2.880000114440918,0.10433892160654068
2881,2.881000042,0.10394235700368881
2882,2.881999969482422,0.10354576259851456
2883,2.882999897003174,0.10314913839101791
2884,2.884000062942505,0.10275240242481232
2885,2.884999990463257,0.10235573351383209
2886,2.885999917984009,0.10195904225111008
2887,2.887000084,0.10156221687793732
2888,2.888000011444092,0.10116547346115112
2889,2.8889999389648438,0.10076870024204254
2890,2.890000104904175,0.10037180036306381
2891,2.8910000324249268,0.099974982
2892,2.8919999599456787,0.099578135
2893,2.8929998874664307,0.099181257
2894,2.8940000534057617,0.098784268
2895,2.8949999809265137,0.098387346
2896,2.8959999084472656,0.097990401
2897,2.8970000743865967,0.09759333
2898,2.8980000019073486,0.097196333
2899,2.8989999294281006,0.096799314
2900,2.9000000953674316,0.096402176
2901,2.9010000228881836,0.096005104
2902,2.9019999504089355,0.095608018
2903,2.9030001163482666,0.095210806
2904,2.9040000438690186,0.094813667
2905,2.9049999713897705,0.094416499
2906,2.9059998989105225,0.094019316
2907,2.9070000648498535,0.093622006
2908,2.9079999923706055,0.093224779
2909,2.9089999198913574,0.092827521
2910,2.9100000858306885,0.092430137
2911,2.9110000133514404,0.092032842
2912,2.9119999408721924,0.09163551
2913,2.9130001068115234,0.091238067
2914,2.9140000343322754,0.09084069
2915,2.9149999618530273,0.090443298
2916,2.9159998893737793,0.090045884
2917,2.9170000553131104,0.089648344
2918,2.9179999828338623,0.089250885
2919,2.9189999103546143,0.088853396
2920,2.9200000762939453,0.088455789
2921,2.9210000038146973,0.088058263
2922,2.921999931335449,0.087660715
2923,2.9230000972747803,0.08726304
2924,2.9240000247955322,0.086865447
2925,2.924999952316284,0.086467832
2926,2.9260001182556152,0.086070098
2927,2.927000045776367,0.085672438
2928,2.927999973297119,0.085274756
2929,2.928999900817871,0.084877051
2930,2.930000066757202,0.084479235
2931,2.930999994277954,0.084081493
2932,2.931999921798706,0.083683722
2933,2.933000087738037,0.083285838
2934,2.934000015258789,0.08288803
2935,2.934999942779541,0.082490206
2936,2.936000108718872,0.082092263
2937,2.937000036239624,0.081694387
2938,2.937999963760376,0.081296496
2939,2.938999891281128,0.08089859
2940,2.940000057220459,0.080500565
2941,2.940999984741211,0.080102615
2942,2.941999912261963,0.079704642
2943,2.943000078201294,0.079306558
2944,2.944000005722046,0.078908548
2945,2.944999933242798,0.078510515
2946,2.946000099182129,0.078112371
2947,2.947000026702881,0.077714302
2948,2.947999954223633,0.077316217
2949,2.9489998817443848,0.076918103
2950,2.950000047683716,0.076519884
2951,2.9509999752044678,0.07612174
2952,2.9519999027252197,0.075723566
2953,2.953000068664551,0.075325288
2954,2.9539999961853027,0.074927084
2955,2.9549999237060547,0.074528866
2956,2.9560000896453857,0.074130528
2957,2.9570000171661377,0.073732272
2958,2.9579999446868896,0.073333994
2959,2.9590001106262207,0.072935604
2960,2.9600000381469727,0.072537288
2961,2.9609999656677246,0.072138958
2962,2.9619998931884766,0.071740605
2963,2.9630000591278076,0.071342133
2964,2.9639999866485596,0.07094375
2965,2.9649999141693115,0.070545346
2966,2.9660000801086426,0.070146829
2967,2.9670000076293945,0.069748394
2968,2.9679999351501465,0.069349937
2969,2.9690001010894775,0.068951361
2970,2.9700000286102295,0.068552874
2971,2.9709999561309814,0.068154365
2972,2.9719998836517334,0.067755841
2973,2.9730000495910645,0.067357205
2974,2.9739999771118164,0.066958643
2975,2.9749999046325684,0.066560067
2976,2.9760000705718994,0.066161387
2977,2.9769999980926514,0.065762773
2978,2.9779999256134033,0.065364145
2979,2.9790000915527344,0.064965412
2980,2.9800000190734863,0.064566754
2981,2.9809999465942383,0.064168081
2982,2.9820001125335693,0.063769296
2983,2.9830000400543213,0.063370585
2984,2.9839999675750732,0.06297186
2985,2.984999895095825,0.062573127
2986,2.9860000610351562,0.062174279
2987,2.986999988555908,0.061775506
2988,2.987999916,0.061376720666885376
2989,2.989000082015991,0.060977828
2990,2.990000009536743,0.060579013
2991,2.990999937057495,0.060180184
2992,2.992000102996826,0.059781242
2993,2.993000030517578,0.059382379
2994,2.993999958,0.058983505
2995,2.994999885559082,0.058584619
2996,2.996000051498413,0.058185618
2997,2.996999979019165,0.057786699
2998,2.997999906539917,0.057387765
2999,2.999000072479248,0.056988724
3000,3,0.05658976
3001,3.000999927520752,0.056190785
3002,3.002000093460083,0.055791702
3003,3.003000020980835,0.055392694
3004,3.003999948501587,0.054993677884340286
3005,3.005000114440918,0.054594554007053375
3006,3.006000042,0.054195504635572433
3007,3.006999969482422,0.053796447813510895
3008,3.007999897003174,0.053397376
3009,3.009000062942505,0.052998192608356476
3010,3.009999990463257,0.052599099
3011,3.010999917984009,0.052199986
3012,3.012000084,0.051800765097141266
3013,3.013000011444092,0.051401623
3014,3.0139999389648438,0.051002473
3015,3.015000104904175,0.050603211
3016,3.0160000324249268,0.050204039
3017,3.0169999599456787,0.049804847687482834
3018,3.0179998874664307,0.049405645579099655
3019,3.0190000534057617,0.049006339
3020,3.0199999809265137,0.048607111
3021,3.0209999084472656,0.048207875
3022,3.0220000743865967,0.047808528
3023,3.0230000019073486,0.047409266233444214
3024,3.0239999294281006,0.047009993344545364
3025,3.0250000953674316,0.046610612
3026,3.0260000228881836,0.046211313
3027,3.0269999504089355,0.045812007039785385
3028,3.0280001163482666,0.045412588864564896
3029,3.0290000438690186,0.04501326
3030,3.0299999713897705,0.044613916
3031,3.0309998989105225,0.044214562
3032,3.0320000648498535,0.043815102
3033,3.0329999923706055,0.043415725231170654
3034,3.0339999198913574,0.043016341
3035,3.0350000858306885,0.042616844177246094
3036,3.0360000133514404,0.042217437
3037,3.0369999408721924,0.041818019
3038,3.0380001068115234,0.041418492794036865
3039,3.0390000343322754,0.041019052267074585
3040,3.0399999618530273,0.040619604
3041,3.0409998893737793,0.040220141
3042,3.0420000553131104,0.039820578
3043,3.0429999828338623,0.039421096444129944
3044,3.0439999103546143,0.039021607488393784
3045,3.0450000762939453,0.038622014224529266
3046,3.0460000038146973,0.038222502917051315
3047,3.046999931335449,0.037822984
3048,3.0480000972747803,0.037423361
3049,3.0490000247955322,0.037023824
3050,3.049999952316284,0.036624275147914886
3051,3.0510001182556152,0.036224626
3052,3.052000045776367,0.035825058817863464
3053,3.052999973297119,0.035425484
3054,3.053999900817871,0.035025902
3055,3.055000066757202,0.034626212
3056,3.055999994277954,0.034226614981889725
3057,3.056999921798706,0.033827003091573715
3058,3.058000087738037,0.033427294343709946
3059,3.059000015258789,0.033027663826942444
3060,3.059999942779541,0.032628029584884644
3061,3.061000108718872,0.032228294759988785
3062,3.062000036239624,0.031828642
3063,3.062999963760376,0.031428985
3064,3.063999891281128,0.031029319390654564
3065,3.065000057220459,0.030629549
3066,3.065999984741211,0.030229870229959488
3067,3.066999912261963,0.029830178
3068,3.068000078201294,0.029430387541651726
3069,3.069000005722046,0.029030684381723404
3070,3.069999933242798,0.028630971908569336
3071,3.071000099182129,0.028231159
3072,3.072000026702881,0.027831433340907097
3073,3.072999954223633,0.027431700378656387
3074,3.0739998817443848,0.027031962
3075,3.075000047683716,0.026632120832800865
3076,3.0759999752044678,0.026232367381453514
3077,3.0769999027252197,0.025832608342170715
3078,3.078000068664551,0.025432748720049858
3079,3.0789999961853027,0.025032976642251015
3080,3.0799999237060547,0.024633198976516724
3081,3.0810000896453857,0.024233318865299225
3082,3.0820000171661377,0.023833528
3083,3.0829999446868896,0.023433731868863106
3084,3.0840001106262207,0.023033833131194115
3085,3.0850000381469727,0.022634027525782585
3086,3.0859999656677246,0.022234213
3087,3.0869998931884766,0.021834393963217735
3088,3.0880000591278076,0.021434472873806953
3089,3.0889999866485596,0.021034643054008484
3090,3.0899999141693115,0.020634807646274567
3091,3.0910000801086426,0.020234874
3092,3.0920000076293945,0.019835026934742928
3093,3.0929999351501465,0.019435176625847816
3094,3.0940001010894775,0.019035225734114647
3095,3.0950000286102295,0.018635366
3096,3.0959999561309814,0.018235500901937485
3097,3.0969998836517334,0.017835630103945732
3098,3.0980000495910645,0.017435661
3099,3.0989999771118164,0.017035784
3100,3.0999999046325684,0.016635900363326073
3101,3.1010000705718994,0.016235919669270515
3102,3.1019999980926514,0.015836028
3103,3.1029999256134033,0.015436134301126003
3104,3.1040000915527344,0.015036140568554401
3105,3.1050000190734863,0.014636238105595112
3106,3.1059999465942383,0.014236332848668098
3107,3.1070001125335693,0.013836327008903027
3108,3.1080000400543213,0.013436414301395416
3109,3.1089999675750732,0.013036498799920082
3110,3.109999895095825,0.012636578641831875
3111,3.1110000610351562,0.012236560694873333
3112,3.111999988555908,0.011836634017527103
3113,3.112999916,0.011436705477535725
3114,3.114000082015991,0.011036678217351437
3115,3.115000009536743,0.010636744
3116,3.115999937057495,0.010236807
3117,3.117000102996826,0.009836772
3118,3.118000030517578,0.00943683
3119,3.118999958,0.009036887
3120,3.119999885559082,0.008636939
3121,3.121000051498413,0.008236895
3122,3.121999979019165,0.007836944
3123,3.122999906539917,0.007436992
3124,3.124000072479248,0.007036942
3125,3.125,0.006636986
3126,3.125999927520752,0.006237027
3127,3.127000093460083,0.005836973
3128,3.128000020980835,0.005437011
3129,3.128999948501587,0.005037049
3130,3.130000114440918,0.004636989
3131,3.131000042,0.004237025
3132,3.131999969482422,0.003837059
3133,3.132999897003174,0.003437092
3134,3.134000062942505,0.003037029
3135,3.134999990463257,0.00263706
3136,3.135999917984009,0.002237091
3137,3.137000084,0.001837026
3138,3.138000011444092,0.001437056
3139,3.1389999389648438,0.001037086
3140,3.140000104904175,0.000637019
3141,3.1410000324249268,0.000237048
3142,3.1419999599456787,-0.000162923
3143,3.1429998874664307,-0.000562894
3144,3.1440000534057617,-0.00096296
3145,3.1449999809265137,-0.00136293
3146,3.1459999084472656,-0.001762901
3147,3.1470000743865967,-0.002162966
3148,3.1480000019073486,-0.002562935
3149,3.1489999294281006,-0.002962904
3150,3.1500000953674316,-0.003362967
3151,3.1510000228881836,-0.003762934
3152,3.1519999504089355,-0.0041629
3153,3.1530001163482666,-0.00456296
3154,3.1540000438690186,-0.004962924
3155,3.1549999713897705,-0.005362887
3156,3.1559998989105225,-0.005762849
3157,3.1570000648498535,-0.006162904
3158,3.1579999923706055,-0.006562862
3159,3.1589999198913574,-0.006962819
3160,3.1600000858306885,-0.007362869
3161,3.1610000133514404,-0.007762822
3162,3.1619999408721924,-0.008162773
3163,3.1630001068115234,-0.008562818
3164,3.1640000343322754,-0.008962764
3165,3.1649999618530273,-0.00936271
3166,3.1659998893737793,-0.009762652
3167,3.1670000553131104,-0.010162688
3168,3.1679999828338623,-0.010562625
3169,3.1689999103546143,-0.01096256
3170,3.1700000762939453,-0.011362587
3171,3.1710000038146973,-0.011762517
3172,3.171999931335449,-0.012162442
3173,3.1730000972747803,-0.01256246
3174,3.1740000247955322,-0.01296238
3175,3.174999952316284,-0.013362298
3176,3.1760001182556152,-0.013762305
3177,3.177000045776367,-0.014162217
3178,3.177999973297119,-0.014562123
3179,3.178999900817871,-0.014962027
3180,3.180000066757202,-0.01536202
3181,3.180999994277954,-0.015761917
3182,3.181999921798706,-0.016161807
3183,3.183000087738037,-0.016561789
3184,3.184000015258789,-0.016961673
3185,3.184999942779541,-0.017361552
3186,3.186000108718872,-0.017761523
3187,3.187000036239624,-0.018161392
3188,3.187999963760376,-0.018561257
3189,3.188999891281128,-0.018961119
3190,3.190000057220459,-0.019361069
3191,3.190999984741211,-0.019760922
3192,3.191999912261963,-0.02016077
3193,3.193000078201294,-0.020560706
3194,3.194000005722046,-0.020960541
3195,3.194999933242798,-0.021360373
3196,3.196000099182129,-0.021760294
3197,3.197000026702881,-0.022160115
3198,3.197999954223633,-0.02255993
3199,3.1989998817443848,-0.022959737
3200,3.200000047683716,-0.023359636
3201,3.2009999752044678,-0.023759434
3202,3.2019999027252197,-0.024159227
3203,3.203000068664551,-0.024559107
3204,3.2039999961853027,-0.024958886
3205,3.2049999237060547,-0.02535866
3206,3.2060000896453857,-0.025758523
3207,3.2070000171661377,-0.026158283
3208,3.2079999446868896,-0.026558036
3209,3.2090001106262207,-0.026957879
3210,3.2100000381469727,-0.027357621
3211,3.2109999656677246,-0.027757352
3212,3.2119998931884766,-0.02815708
3213,3.2130000591278076,-0.028556896
3214,3.2139999866485596,-0.028956607
3215,3.2149999141693115,-0.029356314
3216,3.2160000801086426,-0.029756105
3217,3.2170000076293945,-0.030155797
3218,3.2179999351501465,-0.030555481
3219,3.2190001010894775,-0.030955249
3220,3.2200000286102295,-0.031354919
3221,3.2209999561309814,-0.031754579
3222,3.2219998836517334,-0.032154229
3223,3.2230000495910645,-0.032553967
3224,3.2239999771118164,-0.032953605
3225,3.2249999046325684,-0.033353232
3226,3.2260000705718994,-0.033752944
3227,3.2269999980926514,-0.034152556
3228,3.2279999256134033,-0.034552157
3229,3.2290000915527344,-0.034951847
3230,3.2300000190734863,-0.035351433
3231,3.2309999465942383,-0.035751011
3232,3.2320001125335693,-0.036150672
3233,3.2330000400543213,-0.036550228
3234,3.2339999675750732,-0.03694978
3235,3.234999895095825,-0.037349317
3236,3.2360000610351562,-0.037748944
3237,3.236999988555908,-0.038148463
3238,3.237999916,-0.038547974
3239,3.239000082015991,-0.038947571
3240,3.240000009536743,-0.039347064
3241,3.240999937057495,-0.039746545
3242,3.242000102996826,-0.040146112
3243,3.243000030517578,-0.040545575
3244,3.243999958,-0.040945027
3245,3.244999885559082,-0.041344468
3246,3.246000051498413,-0.041743994
3247,3.246999979019165,-0.042143416
3248,3.247999906539917,-0.042542826
3249,3.249000072479248,-0.042942323
3250,3.25,-0.043341707
3251,3.250999927520752,-0.043741088
3252,3.252000093460083,-0.044140551
3253,3.253000020980835,-0.044539906
3254,3.253999948501587,-0.04493925
3255,3.255000114440918,-0.045338679
3256,3.256000042,-0.045738004
3257,3.256999969482422,-0.046137314
3258,3.257999897003174,-0.046536613
3259,3.259000062942505,-0.046935998
3260,3.259999990463257,-0.047335275
3261,3.260999917984009,-0.04773454
3262,3.262000084,-0.048133884
3263,3.263000011444092,-0.048533123
3264,3.2639999389648438,-0.048932355
3265,3.265000104904175,-0.049331665
3266,3.2660000324249268,-0.049730867
3267,3.2669999599456787,-0.050130058
3268,3.2679998874664307,-0.050529238
3269,3.2690000534057617,-0.0509285
3270,3.2699999809265137,-0.051327653
3271,3.2709999084472656,-0.051726796
3272,3.2720000743865967,-0.052126016
3273,3.2730000019073486,-0.052525129
3274,3.2739999294281006,-0.052924234
3275,3.2750000953674316,-0.053323414
3276,3.2760000228881836,-0.05372249
3277,3.2769999504089355,-0.05412155
3278,3.2780001163482666,-0.054520696
3279,3.2790000438690186,-0.054919727
3280,3.2799999713897705,-0.05531875
3281,3.2809998989105225,-0.055717755
3282,3.2820000648498535,-0.056116845
3283,3.2829999923706055,-0.05651582
3284,3.2839999198913574,-0.056914788
3285,3.2850000858306885,-0.05731383
3286,3.2860000133514404,-0.057712771
3287,3.2869999408721924,-0.058111694
3288,3.2880001068115234,-0.058510691
3289,3.2890000343322754,-0.058909584
3290,3.2899999618530273,-0.059308466
3291,3.2909998893737793,-0.059707325
3292,3.2920000553131104,-0.060106266
3293,3.2929999828338623,-0.0605051
3294,3.2939999103546143,-0.060903918
3295,3.2950000762939453,-0.061302818
3296,3.2960000038146973,-0.061701603
3297,3.296999931335449,-0.062100377
3298,3.2980000972747803,-0.062499225
3299,3.2990000247955322,-0.062897973
3300,3.299999952316284,-0.063296698
3301,3.3010001182556152,-0.063695498
3302,3.302000045776367,-0.064094193
3303,3.302999973297119,-0.064492874
3304,3.303999900817871,-0.064891532
3305,3.305000066757202,-0.065290265
3306,3.305999994277954,-0.065688901
3307,3.306999921798706,-0.066087507
3308,3.308000087738037,-0.066486202
3309,3.309000015258789,-0.066884778
3310,3.309999942779541,-0.067283347
3311,3.311000108718872,-0.067681983
3312,3.312000036239624,-0.068080507
3313,3.312999963760376,-0.068479024
3314,3.313999891281128,-0.068877518
3315,3.315000057220459,-0.069276087
3316,3.315999984741211,-0.069674544
3317,3.316999912261963,-0.070072994
3318,3.318000078201294,-0.070471518
3319,3.319000005722046,-0.070869915
3320,3.319999933242798,-0.071268313
3321,3.321000099182129,-0.071666777
3322,3.322000026702881,-0.07206513
3323,3.322999954223633,-0.072463468
3324,3.3239998817443848,-0.072861783
3325,3.325000047683716,-0.073260181
3326,3.3259999752044678,-0.073658459
3327,3.3269999027252197,-0.074056722
3328,3.328000068664551,-0.07445506
3329,3.3289999961853027,-0.074853286
3330,3.3299999237060547,-0.07525149
3331,3.3310000896453857,-0.075649776
3332,3.3320000171661377,-0.076047949
3333,3.3329999446868896,-0.076446094
3334,3.3340001106262207,-0.076844327
3335,3.3350000381469727,-0.077242434
3336,3.3359999656677246,-0.077640526
3337,3.3369998931884766,-0.078038596
3338,3.3380000591278076,-0.078436755
3339,3.3389999866485596,-0.078834787
3340,3.3399999141693115,-0.079232797
3341,3.3410000801086426,-0.079630889
3342,3.3420000076293945,-0.080028862
3343,3.3429999351501465,-0.080426812
3344,3.3440001010894775,-0.080824845
3345,3.3450000286102295,-0.081222765
3346,3.3459999561309814,-0.081620656
3347,3.3469998836517334,-0.082018524
3348,3.3480000495910645,-0.082416475
3349,3.3489999771118164,-0.082814306
3350,3.3499999046325684,-0.083212122
3351,3.3510000705718994,-0.083610006
3352,3.3519999980926514,-0.084007777
3353,3.3529999256134033,-0.084405527
3354,3.3540000915527344,-0.08480335
3355,3.3550000190734863,-0.085201055
3356,3.3559999465942383,-0.085598737
3357,3.3570001125335693,-0.085996501
3358,3.3580000400543213,-0.086394146
3359,3.3589999675750732,-0.086791761
3360,3.359999895095825,-0.087189361
3361,3.3610000610351562,-0.087587036
3362,3.361999988555908,-0.087984592
3363,3.362999916,-0.088382125
3364,3.364000082015991,-0.088779733
3365,3.365000009536743,-0.089177221
3366,3.365999937057495,-0.089574687
3367,3.367000102996826,-0.08997222
3368,3.368000030517578,-0.090369649
3369,3.368999958,-0.090767048
3370,3.369999885559082,-0.091164425
3371,3.371000051498413,-0.091561876
3372,3.371999979019165,-0.091959201
3373,3.372999906539917,-0.09235651
3374,3.374000072479248,-0.092753895
3375,3.375,-0.093151152
3376,3.375999927520752,-0.093548395
3377,3.377000093460083,-0.093945704
3378,3.378000020980835,-0.094342895
3379,3.378999948501587,-0.094740063
3380,3.380000114440918,-0.095137306
3381,3.381000042,-0.095534422
3382,3.381999969482422,-0.095931523
3383,3.382999897003174,-0.096328594
3384,3.384000062942505,-0.09672574
3385,3.384999990463257,-0.097122759
3386,3.385999917984009,-0.097519763
3387,3.387000084,-0.097916834
3388,3.388000011444092,-0.098313786
3389,3.3889999389648438,-0.098710708
3390,3.390000104904175,-0.099107705
3391,3.3910000324249268,-0.099504583
3392,3.3919999599456787,-0.099901438
3393,3.3929998874664307,-0.100298263
3394,3.3940000534057617,-0.100695156
3395,3.3949999809265137,-0.101091936
3396,3.3959999084472656,-0.101488687
3397,3.3970000743865967,-0.101885512
3398,3.3980000019073486,-0.102282219
3399,3.3989999294281006,-0.102678895
3400,3.4000000953674316,-0.103075638
3401,3.4010000228881836,-0.103472255
3402,3.4019999504089355,-0.103868857
3403,3.4030001163482666,-0.104265526
3404,3.4040000438690186,-0.104662076
3405,3.4049999713897705,-0.105058588
3406,3.4059998989105225,-0.105455093
3407,3.4070000648498535,-0.10585165
3408,3.4079999923706055,-0.106248096
3409,3.4089999198913574,-0.106644504
3410,3.4100000858306885,-0.107040994
3411,3.4110000133514404,-0.10743735
3412,3.4119999408721924,-0.107833683
3413,3.4130001068115234,-0.108230077
3414,3.4140000343322754,-0.108626366
3415,3.4149999618530273,-0.109022617
3416,3.4159998893737793,-0.109418847
3417,3.4170000553131104,-0.109815136
3418,3.4179999828338623,-0.110211305
3419,3.4189999103546143,-0.110607445
3420,3.4200000762939453,-0.11100366
3421,3.4210000038146973,-0.111399747
3422,3.421999931335449,-0.111795805
3423,3.4230000972747803,-0.112191938
3424,3.4240000247955322,-0.112587944
3425,3.424999952316284,-0.11298392
3426,3.4260001182556152,-0.113379955
3427,3.427000045776367,-0.113775872
3428,3.427999973297119,-0.114171766
3429,3.428999900817871,-0.11456763
3430,3.430000066757202,-0.114963554
3431,3.430999994277954,-0.115359366
3432,3.431999921798706,-0.115755141
3433,3.433000087738037,-0.11615099
3434,3.434000015258789,-0.116546705
3435,3.434999942779541,-0.116942398
3436,3.436000108718872,-0.117338143
3437,3.437000036239624,-0.117733777
3438,3.437999963760376,-0.118129373
3439,3.438999891281128,-0.118524946
3440,3.440000057220459,-0.118920587
3441,3.440999984741211,-0.119316101
3442,3.441999912261963,-0.119711578
3443,3.443000078201294,-0.120107129
3444,3.444000005722046,-0.120502546
3445,3.444999933242798,-0.120897941
3446,3.446000099182129,-0.121293403
3447,3.447000026702881,-0.121688724
3448,3.447999954223633,-0.122084036
3449,3.4489998817443848,-0.122479297
3450,3.450000047683716,-0.12287464
3451,3.4509999752044678,-0.123269849
3452,3.4519999027252197,-0.123665027
3453,3.453000068664551,-0.124060266
3454,3.4539999961853027,-0.124455385
3455,3.4549999237060547,-0.124850467
3456,3.4560000896453857,-0.125245616
3457,3.4570000171661377,-0.125640646
3458,3.4579999446868896,-0.126035631
3459,3.4590001106262207,-0.12643069
3460,3.4600000381469727,-0.126825616
3461,3.4609999656677246,-0.127220511
3462,3.4619998931884766,-0.127615377
3463,3.4630000591278076,-0.128010318
3464,3.4639999866485596,-0.128405109
3465,3.4649999141693115,-0.128799886
3466,3.4660000801086426,-0.129194722
3467,3.4670000076293945,-0.129589424
3468,3.4679999351501465,-0.129984081
3469,3.4690001010894775,-0.130378827
3470,3.4700000286102295,-0.130773425
3471,3.4709999561309814,-0.131167993
3472,3.4719998836517334,-0.131562546
3473,3.4730000495910645,-0.131957158
3474,3.4739999771118164,-0.132351622
3475,3.4749999046325684,-0.132746071
3476,3.4760000705718994,-0.133140564
3477,3.4769999980926514,-0.133534953
3478,3.4779999256134033,-0.133929297
3479,3.4790000915527344,-0.134323701
3480,3.4800000190734863,-0.134717971
3481,3.4809999465942383,-0.135112211
3482,3.4820001125335693,-0.135506511
3483,3.4830000400543213,-0.135900691
3484,3.4839999675750732,-0.136294827
3485,3.484999895095825,-0.136688933
3486,3.4860000610351562,-0.137083098
3487,3.486999988555908,-0.137477145
3488,3.487999916,-0.137871146
3489,3.489000082015991,-0.138265207
3490,3.490000009536743,-0.138659149
3491,3.490999937057495,-0.139053032
3492,3.492000102996826,-0.139447004
3493,3.493000030517578,-0.139840826
3494,3.493999958,-0.140234634
3495,3.494999885559082,-0.140628383
3496,3.496000051498413,-0.141022205
3497,3.496999979019165,-0.141415894
3498,3.497999906539917,-0.141809553
3499,3.499000072479248,-0.142203256
3500,3.5,-0.142596841
3501,3.500999927520752,-0.142990395
3502,3.502000093460083,-0.14338401
3503,3.503000020980835,-0.143777475
3504,3.503999948501587,-0.144170925
3505,3.505000114440918,-0.14456442
3506,3.506000042,-0.144957781
3507,3.506999969482422,-0.145351112
3508,3.507999897003174,-0.145744413
3509,3.509000062942505,-0.146137759
3510,3.509999990463257,-0.146530986
3511,3.510999917984009,-0.146924183
3512,3.512000084,-0.147317424
3513,3.513000011444092,-0.147710532
3514,3.5139999389648438,-0.14810361
3515,3.515000104904175,-0.148496732
3516,3.5160000324249268,-0.148889735
3517,3.5169999599456787,-0.149282709
3518,3.5179998874664307,-0.149675637
3519,3.5190000534057617,-0.150068626
3520,3.5199999809265137,-0.150461465
3521,3.5209999084472656,-0.150854275
3522,3.5220000743865967,-0.151247144
3523,3.5230000019073486,-0.151639894
3524,3.5239999294281006,-0.152032599
3525,3.5250000953674316,-0.152425349
3526,3.5260000228881836,-0.152817979
3527,3.5269999504089355,-0.153210565
3528,3.5280001163482666,-0.153603196
3529,3.5290000438690186,-0.153995708
3530,3.5299999713897705,-0.154388174
3531,3.5309998989105225,-0.154780611
3532,3.5320000648498535,-0.155173108
3533,3.5329999923706055,-0.155565456
3534,3.5339999198913574,-0.155957773
3535,3.5350000858306885,-0.156350151
3536,3.5360000133514404,-0.156742379
3537,3.5369999408721924,-0.157134578
3538,3.5380001068115234,-0.157526836
3539,3.5390000343322754,-0.15791896
3540,3.5399999618530273,-0.158311039
3541,3.5409998893737793,-0.158703074
3542,3.5420000553131104,-0.159095183
3543,3.5429999828338623,-0.159487143
3544,3.5439999103546143,-0.159879074
3545,3.5450000762939453,-0.160271034
3546,3.5460000038146973,-0.160662875
3547,3.546999931335449,-0.161054686
3548,3.5480000972747803,-0.161446542
3549,3.5490000247955322,-0.161838263
3550,3.549999952316284,-0.16222994
3551,3.5510001182556152,-0.162621662
3552,3.552000045776367,-0.163013265
3553,3.552999973297119,-0.163404837
3554,3.553999900817871,-0.16379635
3555,3.555000066757202,-0.164187923
3556,3.555999994277954,-0.164579362
3557,3.556999921798706,-0.164970741
3558,3.558000087738037,-0.165362194
3559,3.559000015258789,-0.165753514
3560,3.559999942779541,-0.166144773
3561,3.561000108718872,-0.166536108
3562,3.562000036239624,-0.166927293
3563,3.562999963760376,-0.167318448
3564,3.563999891281128,-0.167709544
3565,3.565000057220459,-0.1681007
3566,3.565999984741211,-0.168491721
3567,3.566999912261963,-0.168882698
3568,3.568000078201294,-0.169273719
3569,3.569000005722046,-0.169664621
3570,3.569999933242798,-0.170055479
3571,3.571000099182129,-0.170446381
3572,3.572000026702881,-0.170837149
3573,3.572999954223633,-0.171227857
3574,3.5739998817443848,-0.171618551
3575,3.575000047683716,-0.172009274
3576,3.5759999752044678,-0.172399864
3577,3.5769999027252197,-0.172790423
3578,3.578000068664551,-0.173181027
3579,3.5789999961853027,-0.173571497
3580,3.5799999237060547,-0.173961908
3581,3.5810000896453857,-0.174352393
3582,3.5820000171661377,-0.174742714
3583,3.5829999446868896,-0.175133005
3584,3.5840001106262207,-0.175523341
3585,3.5850000381469727,-0.175913557
3586,3.5859999656677246,-0.176303715
3587,3.5869998931884766,-0.176693827
3588,3.5880000591278076,-0.177083999
3589,3.5889999866485596,-0.177474007
3590,3.5899999141693115,-0.177864
3591,3.5910000801086426,-0.178254038
3592,3.5920000076293945,-0.178643927
3593,3.5929999351501465,-0.179033771
3594,3.5940001010894775,-0.179423675
3595,3.5950000286102295,-0.17981343
3596,3.5959999561309814,-0.18020314
3597,3.5969998836517334,-0.18059282
3598,3.5980000495910645,-0.18098253
3599,3.5989999771118164,-0.181372106
3600,3.5999999046325684,-0.181761637
3601,3.6010000705718994,-0.182151228
